idType	GeneID	ID	geneSymbol	chr	strand	spliceType	eventRegion	altExon	IncLevel1	IncLevel2	IncLevelDifference	PValue	FDR	novel	pctR10	pctR20	statJCmin	aseType	geneBiotype	transcriptNameExon	inTranscriptId	inTranscriptName	inTranscriptBiotype	outTranscriptId	outTranscriptName	outTranscriptBiotype
PIK3C3_SE_4804	ENSG00000078142.7	4804	PIK3C3	chr18	+	SE	39550290:39550420-39564843:39565071-39567775:39567839	39564843:39565071	0.064	0.166	-0.102	2.00805E-05	0.001462721	known	0.8	0.4	11	NPC_SISO	protein_coding	PIK3C3-008( E4 )	ENST00000591011.1	PIK3C3-008	nonsense_mediated_decay	ENST00000262039.4,ENST00000398870.3,ENST00000589550.1	PIK3C3-001,PIK3C3-002,PIK3C3-009	protein_coding,protein_coding,retained_intron
PIK3C3_SE_61106	ENSG00000078142.7	61106	PIK3C3	chr18	+	SE	39550290:39550420-39564908:39565071-39567775:39567839	39564908:39565071	0.114	0.271	-0.157	1.96651E-05	0.001436322	novel	0.9	0.65	16	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000262039.4,ENST00000398870.3,ENST00000589550.1	PIK3C3-001,PIK3C3-002,PIK3C3-009	protein_coding,protein_coding,retained_intron
PILRB_A3SS_12991	ENSG00000121716.14	12991	PILRB	chr7	+	A3SS	99936395:99936512-99943487:99943566-99943566:99943591	99943487:99943566	1	0.865	0.135	3.32009E-05	0.006423692	novel	0.9	0.35	3	NA_SO	protein_coding	PILRB-202( E4 )	ENST00000610247.1	PILRB-202	protein_coding	NA	NA	NA
PKD1_A3SS_1691	ENSG00000008710.13	1691	PKD1	chr16	-	A3SS	2155322:2155475-2155475:2155708-2155865:2156025	2155475:2155708	0.035	0.152	-0.117	5.46433E-06	0.001569835	known	0.85	0.35	6	NPC_SISO	protein_coding	PKD1-004( E5 )	ENST00000496574.2	PKD1-004	retained_intron	ENST00000262304.4,ENST00000415938.3,ENST00000423118.1,ENST00000483731.1,ENST00000487932.1,ENST00000561991.1,ENST00000564890.1,ENST00000565639.2	PKD1-001,PKD1-043,PKD1-002,PKD1-010,PKD1-007,PKD1-027,PKD1-032,PKD1-044	protein_coding,retained_intron,protein_coding,retained_intron,nonsense_mediated_decay,processed_transcript,retained_intron,retained_intron
PKD1_RI_1319	ENSG00000008710.13	1319	PKD1	chr16	-	RI	2155322:2155475-2155475:2155865-2155865:2156025	2155475:2155865	0.046	0.178	-0.132	1.15492E-05	0.000422467	known	0.85	0.4	8	NPC_SISO	protein_coding	PKD1-005( E4 )	ENST00000486339.2	PKD1-005	retained_intron	ENST00000262304.4,ENST00000415938.3,ENST00000423118.1,ENST00000483731.1,ENST00000487932.1,ENST00000561991.1,ENST00000564890.1,ENST00000565639.2	PKD1-001,PKD1-043,PKD1-002,PKD1-010,PKD1-007,PKD1-027,PKD1-032,PKD1-044	protein_coding,retained_intron,protein_coding,retained_intron,nonsense_mediated_decay,processed_transcript,retained_intron,retained_intron
PKD2_SE_64185	ENSG00000118762.3	64185	PKD2	chr4	+	SE	88964384:88964609-88967793:88967900-88973142:88973310	88967793:88967900	0.898	0.76	0.138	9.76076E-05	0.005801718	novel	0.8	0.45	7	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000508588.1	PKD2-002	protein_coding
PKD2_SE_64187	ENSG00000118762.3	64187	PKD2	chr4	+	SE	88964412:88964609-88967947:88968022-88973142:88973310	88967947:88968022	0.924	0.814	0.109	8.81326E-06	0.000709611	novel	0.9	0.6	7	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000508588.1	PKD2-002	protein_coding
PLA2G2A_A3SS_15355	ENSG00000188257.6	15355	PLA2G2A	chr1	-	A3SS	20304738:20304977-20304977:20305040-20305226:20305560	20304977:20305040	0.968	0.865	0.103	2.60236E-13	8.2239E-10	novel	1	1	10	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000461140.1	PLA2G2A-006	processed_transcript
PLA2G2A_A3SS_15356	ENSG00000188257.6	15356	PLA2G2A	chr1	-	A3SS	20304738:20304977-20304977:20305140-20305226:20305560	20304977:20305140	0.965	0.856	0.109	4.57523E-13	1.2393E-09	novel	1	1	10	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000461140.1	PLA2G2A-006	processed_transcript
PLA2G2A_RI_8067	ENSG00000188257.6	8067	PLA2G2A	chr1	-	RI	20304872:20305017-20305017:20305226-20305226:20305370	20305017:20305226	0.072	0.233	-0.161	0	0	novel	1	1	20	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000375111.3,ENST00000400520.3,ENST00000469162.1,ENST00000482011.1,ENST00000491964.1	PLA2G2A-001,PLA2G2A-201,PLA2G2A-005,PLA2G2A-004,PLA2G2A-003	protein_coding,protein_coding,processed_transcript,processed_transcript,processed_transcript
PLOD2_SE_17218	ENSG00000152952.7	17218	PLOD2	chr3	-	SE	145838898:145839035-145841051:145841112-145841924:145842016	145841051:145841112	0.197	0.337	-0.14	4.24409E-07	4.80832E-05	known	1	1	20	PC_SO_NPC_SI	protein_coding	PLOD2-007( E3 )	ENST00000480704.1	PLOD2-007	nonsense_mediated_decay	ENST00000282903.5,ENST00000360060.3,ENST00000469350.1,ENST00000494950.1	PLOD2-001,PLOD2-002,PLOD2-006,PLOD2-003	protein_coding,protein_coding,protein_coding,protein_coding
PLOD2_SE_64949	ENSG00000152952.7	64949	PLOD2	chr3	-	SE	145794568:145794682-145794906:145794979-145796902:145797044	145794906:145794979	0.014	0.152	-0.137	3.03269E-12	1.14951E-09	novel	0.9	0.65	9	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000360060.3	PLOD2-002	protein_coding
PLSCR1_RI_3398	ENSG00000188313.8	3398	PLSCR1	chr3	-	RI	146239330:146239492-146239492:146239619-146239619:146239840	146239492:146239619	0.182	0.318	-0.136	0.002901078	0.049661843	known	0.9	0.5	19	NPC_SISO	protein_coding	PLSCR1-009( E6 )	ENST00000489775.1	PLSCR1-009	nonsense_mediated_decay	ENST00000342435.4,ENST00000448787.2,ENST00000462666.1,ENST00000468985.1,ENST00000472349.1,ENST00000478267.1,ENST00000486631.1,ENST00000487389.1	PLSCR1-001,PLSCR1-003,PLSCR1-014,PLSCR1-008,PLSCR1-007,PLSCR1-015,PLSCR1-011,PLSCR1-002	protein_coding,protein_coding,protein_coding,nonsense_mediated_decay,protein_coding,nonsense_mediated_decay,protein_coding,protein_coding
PNISR_RI_1985	ENSG00000132424.10	1985	PNISR	chr6	-	RI	99851704:99851758-99851758:99852478-99852478:99852578	99851758:99852478	0.528	0.353	0.176	0.001668542	0.030965368	known	1	1	20	PC_SO_NPC_SI	protein_coding	PNISR-008( E9 )	ENST00000478777.1	PNISR-008	nonsense_mediated_decay	ENST00000369239.5,ENST00000438806.1	PNISR-007,PNISR-201	protein_coding,protein_coding
PNISR_SE_17314	ENSG00000132424.10	17314	PNISR	chr6	-	SE	99862447:99862566-99864224:99864304-99873090:99873146	99864224:99864304	0.875	0.699	0.176	4.39247E-06	0.000388225	known	1	0.45	8	PC_SO_NPC_SI	protein_coding	PNISR-005( E2 ),PNISR-008( E2 ),PNISR-007( E2 ),PNISR-001( E2 )	ENST00000369239.5,ENST00000478777.1,ENST00000498075.1	PNISR-007,PNISR-008,PNISR-005	protein_coding,nonsense_mediated_decay,processed_transcript	ENST00000438806.1	PNISR-201	protein_coding
POLR2G_MXE_4628	ENSG00000168002.7	4628	POLR2G	chr11	+	MXE	62529266:62529376-62530013:62530338-62530338:62530498-62532653:62532704	62530013:62530338-62530338:62530498	0.028	0.148	-0.12	2.37171E-06	0.000266707	known	0.8	0.2	4	NPC_SISO	protein_coding	POLR2G-006( E3 )	ENST00000525455.1	POLR2G-006	nonsense_mediated_decay	ENST00000301788.7,ENST00000527435.1,ENST00000533442.1	POLR2G-001,POLR2G-004,POLR2G-005	protein_coding,retained_intron,protein_coding
POLR3D_SE_44254	ENSG00000168495.8	44254	POLR3D	chr8	+	SE	22105369:22105521-22105666:22105791-22105993:22106130	22105666:22105791	0.927	0.813	0.115	5.80575E-06	0.000489995	known	0.8	0.25	4	NPC_SISO	protein_coding	POLR3D-005( E5 ),POLR3D-006( E3 ),POLR3D-003( E5 ),POLR3D-001( E4 )	ENST00000306433.4,ENST00000397802.4,ENST00000517789.1,ENST00000519237.1	POLR3D-003,POLR3D-001,POLR3D-006,POLR3D-005	protein_coding,protein_coding,retained_intron,protein_coding	ENST00000518039.1	POLR3D-002	nonsense_mediated_decay
PPFIBP1_SE_10201	ENSG00000110841.9	10201	PPFIBP1	chr12	+	SE	27809548:27809663-27811748:27811781-27813816:27813878	27811748:27811781	0.215	0.018	0.197	0	0	known	1	0.75	10	PC_SISO	protein_coding	PPFIBP1-004( E10 ),PPFIBP1-001( E10 )	ENST00000228425.6	PPFIBP1-001	protein_coding	ENST00000318304.8,ENST00000537927.1,ENST00000540114.1,ENST00000542629.1	PPFIBP1-007,PPFIBP1-003,PPFIBP1-002,PPFIBP1-008	protein_coding,protein_coding,protein_coding,protein_coding
PREPL_SE_24568	ENSG00000138078.11	24568	PREPL	chr2	-	SE	44544749:44548584-44548965:44549039-44549869:44549993	44548965:44549039	0.984	0.746	0.238	9.84646E-12	3.16182E-09	known	0.95	0.65	4	NA_SO	protein_coding	PREPL-002( E12 ),PREPL-003( E13 ),PREPL-010( E13 ),PREPL-009( E13 ),PREPL-006( E13 ),PREPL-004( E14 ),PREPL-001( E12 ),PREPL-007( E13 ),PREPL-201( E13 ),PREPL-005( E14 ),PREPL-008( E14 )	ENST00000260648.6,ENST00000378511.3,ENST00000378520.3,ENST00000409272.1,ENST00000409411.1,ENST00000409936.1,ENST00000409957.1,ENST00000410081.1,ENST00000425263.1,ENST00000426481.1,ENST00000541738.1	PREPL-003,PREPL-001,PREPL-002,PREPL-005,PREPL-007,PREPL-008,PREPL-006,PREPL-004,PREPL-010,PREPL-009,PREPL-201	protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,nonsense_mediated_decay,nonsense_mediated_decay,protein_coding	NA	NA	NA
PRG4_SE_35746	ENSG00000116690.7	35746	PRG4	chr1	+	SE	186270723:186270843-186273239:186273389-186275449:186278272	186273239:186273389	0.226	0.423	-0.197	4.52494E-12	1.59454E-09	known	1	0.95	20	PC_SISO	protein_coding	PRG4-201( E4 ),PRG4-002( E4 ),PRG4-001( E5 ),PRG4-202( E5 )	ENST00000367486.3	PRG4-202	protein_coding	ENST00000367482.4,ENST00000367485.4	PRG4-004,PRG4-003	protein_coding,protein_coding
PRG4_SE_35747	ENSG00000116690.7	35747	PRG4	chr1	+	SE	186270723:186270843-186273925:186274054-186275449:186275610	186273925:186274054	0.116	0.34	-0.224	0	0	known	1	0.95	18	PC_SISO	protein_coding	PRG4-201( E5 ),PRG4-005( E4 ),PRG4-001( E6 ),PRG4-002( E5 )	ENST00000533951.1	PRG4-005	protein_coding	ENST00000367482.4,ENST00000367485.4	PRG4-004,PRG4-003	protein_coding,protein_coding
PRG4_SE_35748	ENSG00000116690.7	35748	PRG4	chr1	+	SE	186273239:186273389-186273925:186274054-186275449:186275610	186273925:186274054	0.86	0.972	-0.112	3.06613E-07	3.61724E-05	known	0.95	0.9	12	PC_SISO	protein_coding	PRG4-201( E5 ),PRG4-005( E4 ),PRG4-001( E6 ),PRG4-002( E5 )	ENST00000367483.4,ENST00000367484.3,ENST00000445192.2	PRG4-002,PRG4-201,PRG4-001	protein_coding,protein_coding,protein_coding	ENST00000367486.3	PRG4-202	protein_coding
PSAP_SE_76435	ENSG00000197746.9	76435	PSAP	chr10	-	SE	73581632:73581764-73583644:73583653-73585593:73585650	73583644:73583653	0.65	0.962	-0.312	0	0	novel	0.8	0.25	7	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000394936.3	PSAP-001	protein_coding
PSMB7_SE_39102	ENSG00000136930.8	39102	PSMB7	chr9	-	SE	127146876:127146935-127167595:127167711-127174630:127174771	127167595:127167711	1	0.829	0.171	1.36136E-08	2.14763E-06	known	0.95	0.65	2	PC_SI_NPC_SO	protein_coding	PSMB7-003( E5 ),PSMB7-001( E5 )	ENST00000259457.3	PSMB7-001	protein_coding	ENST00000498485.1,ENST00000536392.1	PSMB7-002,PSMB7-201	processed_transcript,protein_coding
PSME4_SE_71827	ENSG00000068878.10	71827	PSME4	chr2	-	SE	54137211:54137267-54141007:54141068-54146287:54146383	54141007:54141068	0.149	0.311	-0.162	2.66867E-06	0.000248837	novel	1	0.75	19	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000389993.3,ENST00000404125.1	PSME4-002,PSME4-001	nonsense_mediated_decay,protein_coding
PTMA_RI_4298	ENSG00000187514.10	4298	PTMA	chr2	+	RI	232576057:232576129-232576129:232576596-232576596:232576693	232576129:232576596	0.09	0.233	-0.143	9.16982E-07	4.34912E-05	known	1	0.75	17	PC_SO_NPC_SI	protein_coding	PTMA-003( E2 )	ENST00000481928.1	PTMA-003	retained_intron	ENST00000341369.7	PTMA-002	protein_coding
RAB1A_SE_71411	ENSG00000138069.12	71411	RAB1A	chr2	-	SE	65313988:65315824-65316072:65316224-65325104:65325200	65316072:65316224	0.988	0.881	0.106	4.68383E-10	1.02908E-07	novel	1	1	2	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000260638.8,ENST00000398529.3	RAB1A-201,RAB1A-004	protein_coding,protein_coding
RAB34_SE_61669	ENSG00000109113.13	61669	RAB34	chr17	-	SE	27042658:27042919-27043010:27043229-27043920:27044012	27043010:27043229	0.97	0.801	0.168	5.91105E-12	2.03026E-09	novel	1	0.4	6	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000415040.2	RAB34-007	protein_coding
RAB34_SE_6793	ENSG00000109113.13	6793	RAB34	chr17	-	SE	27042817:27042919-27043010:27043076-27043920:27044012	27043010:27043076	0.983	0.87	0.113	3.41408E-09	6.3234E-07	known	1	0.95	6	PC_SO_NPC_SI	protein_coding	RAB34-019( E4 ),RAB34-010( E2 ),RAB34-009( E4 ),RAB34-003( E4 ),RAB34-008( E4 ),RAB34-001( E4 ),RAB34-004( E4 ),RAB34-018( E3 ),RAB34-005( E3 ),RAB34-201( E4 ),RAB34-014( E3 )	ENST00000301043.6,ENST00000353676.5,ENST00000395243.3,ENST00000395245.3,ENST00000412625.1,ENST00000419712.3,ENST00000422279.2,ENST00000436730.3,ENST00000447716.1,ENST00000450529.1	RAB34-001,RAB34-004,RAB34-005,RAB34-018,RAB34-009,RAB34-019,RAB34-014,RAB34-003,RAB34-201,RAB34-008	protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,nonsense_mediated_decay,protein_coding,protein_coding,protein_coding	ENST00000415040.2	RAB34-007	protein_coding
RAB34_SE_6795	ENSG00000109113.13	6795	RAB34	chr17	-	SE	27042817:27042919-27043010:27043079-27043920:27044012	27043010:27043079	0.972	0.812	0.16	1.75283E-11	5.28459E-09	known	1	0.6	6	PC_SISO	protein_coding	RAB34-006( E3 ),RAB34-002( E4 )	ENST00000395242.2,ENST00000453384.3	RAB34-006,RAB34-002	protein_coding,protein_coding	ENST00000415040.2	RAB34-007	protein_coding
RAD50_MXE_5895	ENSG00000113522.9	5895	RAD50	chr5	+	MXE	131927568:131927726-131930560:131930736-131930795:131930893-131931264:131931502	131930560:131930736-131930795:131930893	0.972	0.811	0.161	5.45863E-12	2.09264E-09	novel	0.8	0.2	5	NA_SO	protein_coding	RAD50-002( E12 ),RAD50-001( E12 ),RAD50-003( E11 ),RAD50-201( E12 ),RAD50-004( E11 )	ENST00000265335.6,ENST00000378823.3,ENST00000453394.1,ENST00000533482.1	RAD50-001,RAD50-201,RAD50-003,RAD50-002	protein_coding,protein_coding,protein_coding,nonsense_mediated_decay	NA	NA	NA
RBM25_RI_5497	ENSG00000119707.9	5497	RBM25	chr14	+	RI	73566374:73566458-73566458:73569899-73569899:73570186	73566458:73569899	0.746	0.864	-0.118	0.00166137	0.030965368	known	1	1	13	NPC_SISO	protein_coding	RBM25-004( E9 )	ENST00000532683.1	RBM25-004	retained_intron	ENST00000261973.7,ENST00000527432.1,ENST00000528081.1	RBM25-001,RBM25-007,RBM25-008	protein_coding,protein_coding,nonsense_mediated_decay
RBM39_SE_57724	ENSG00000131051.16	57724	RBM39	chr20	-	SE	34326889:34326939-34328446:34328519-34328745:34328809	34328446:34328519	0.373	0.602	-0.229	6.54463E-05	0.004105944	known	1	0.95	20	NPC_SISO	protein_coding	RBM39-006( E3 ),RBM39-019( E3 ),RBM39-007( E3 ),RBM39-021( E1 ),RBM39-017( E3 ),RBM39-003( E3 ),RBM39-044( E2 ),RBM39-043( E3 ),RBM39-012( E3 )	ENST00000403542.2,ENST00000412738.1,ENST00000416108.1,ENST00000444878.1,ENST00000449489.1,ENST00000453310.1,ENST00000455343.1	RBM39-006,RBM39-017,RBM39-043,RBM39-007,RBM39-044,RBM39-012,RBM39-019	nonsense_mediated_decay,nonsense_mediated_decay,nonsense_mediated_decay,nonsense_mediated_decay,nonsense_mediated_decay,nonsense_mediated_decay,nonsense_mediated_decay	ENST00000253363.6,ENST00000338163.6,ENST00000361162.6,ENST00000374038.3,ENST00000397370.3,ENST00000407261.4,ENST00000426951.1,ENST00000429968.1,ENST00000433027.1,ENST00000434927.1,ENST00000442447.1,ENST00000528062.3	RBM39-002,RBM39-008,RBM39-001,RBM39-020,RBM39-013,RBM39-201,RBM39-039,RBM39-005,RBM39-045,RBM39-018,RBM39-016,RBM39-015	protein_coding,nonsense_mediated_decay,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,nonsense_mediated_decay,nonsense_mediated_decay,protein_coding,processed_transcript,protein_coding
RBM39_SE_79050	ENSG00000131051.16	79050	RBM39	chr20	-	SE	34326889:34326939-34328405:34328519-34328745:34328809	34328405:34328519	0.217	0.394	-0.177	0.000941685	0.041278981	novel	1	0.55	19	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000253363.6,ENST00000338163.6,ENST00000361162.6,ENST00000374038.3,ENST00000397370.3,ENST00000407261.4,ENST00000426951.1,ENST00000429968.1,ENST00000433027.1,ENST00000434927.1,ENST00000442447.1,ENST00000528062.3	RBM39-002,RBM39-008,RBM39-001,RBM39-020,RBM39-013,RBM39-201,RBM39-039,RBM39-005,RBM39-045,RBM39-018,RBM39-016,RBM39-015	protein_coding,nonsense_mediated_decay,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,nonsense_mediated_decay,nonsense_mediated_decay,protein_coding,processed_transcript,protein_coding
RBMX_RI_4415	ENSG00000147274.10	4415	RBMX	chrX	-	RI	135954426:135954504-135954504:135957244-135957244:135957327	135954504:135957244	0.72	0.52	0.201	0.001360394	0.026033279	known	0.95	0.85	17	PC_SO_NPC_SI	protein_coding	RBMX-008( E7 )	ENST00000568578.1	RBMX-008	nonsense_mediated_decay	ENST00000419968.2,ENST00000431446.3	RBMX-007,RBMX-003	protein_coding,protein_coding
RBPJ_A5SS_8389	ENSG00000168214.16	8389	RBPJ	chr4	+	A5SS	26431519:26431675-26431675:26431868-26432040:26432144	26431675:26431868	0.072	0.224	-0.152	1.22075E-05	0.002004595	novel	0.9	0.2	11	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000342295.1,ENST00000342320.4,ENST00000345843.3,ENST00000348160.4,ENST00000355476.3,ENST00000361572.6,ENST00000507561.1	RBPJ-201,RBPJ-003,RBPJ-001,RBPJ-030,RBPJ-202,RBPJ-002,RBPJ-007	protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding
RC3H2_SE_48127	ENSG00000056586.11	48127	RC3H2	chr9	-	SE	125613359:125613508-125613601:125613715-125616230:125616365	125613601:125613715	0.967	0.85	0.117	0.000727591	0.03323644	known	0.8	0.3	3	NA_SO	protein_coding	RC3H2-008( E4 ),RC3H2-001( E18 ),RC3H2-003( E20 ),RC3H2-201( E19 )	ENST00000357244.2,ENST00000373670.1,ENST00000454740.1,ENST00000498479.1	RC3H2-201,RC3H2-001,RC3H2-008,RC3H2-003	protein_coding,protein_coding,protein_coding,nonsense_mediated_decay	NA	NA	NA
RDX_SE_71199	ENSG00000137710.10	71199	RDX	chr11	-	SE	110108216:110108377-110108511:110108671-110118427:110118558	110108511:110108671	0.011	0.12	-0.109	6.66134E-16	6.02496E-13	novel	1	0.85	7	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000343115.4,ENST00000405097.1,ENST00000528498.1,ENST00000528900.1,ENST00000530131.1,ENST00000530749.1,ENST00000544551.1	RDX-001,RDX-002,RDX-006,RDX-003,RDX-007,RDX-005,RDX-201	protein_coding,protein_coding,protein_coding,protein_coding,nonsense_mediated_decay,nonsense_mediated_decay,protein_coding
RIF1_SE_37381	ENSG00000080345.13	37381	RIF1	chr2	+	SE	152276703:152276893-152279463:152279556-152285297:152285436	152279463:152279556	0.897	0.779	0.117	0.000315773	0.016151166	known	0.85	0.4	4	PC_SISO	protein_coding	RIF1-001( E7 ),RIF1-004( E8 ),RIF1-002( E8 ),RIF1-006( E7 ),RIF1-014( E2 ),RIF1-007( E7 ),RIF1-003( E8 )	ENST00000243326.5,ENST00000414861.2,ENST00000428287.2,ENST00000430328.2,ENST00000444746.2,ENST00000453091.2	RIF1-001,RIF1-006,RIF1-004,RIF1-007,RIF1-003,RIF1-002	protein_coding,protein_coding,protein_coding,protein_coding,protein_coding,protein_coding	ENST00000433166.2	RIF1-201	protein_coding
RIOK3_RI_693	ENSG00000101782.10	693	RIOK3	chr18	+	RI	21056969:21057050-21057050:21057142-21057142:21057232	21057050:21057142	0.249	0.388	-0.139	0.002731937	0.047051929	known	0.95	0.6	20	NPC_SISO	protein_coding	RIOK3-004( E4 ),RIOK3-003( E10 )	ENST00000581302.1,ENST00000581339.1	RIOK3-003,RIOK3-004	retained_intron,retained_intron	ENST00000339486.3,ENST00000577501.1,ENST00000581585.1,ENST00000584130.1	RIOK3-001,RIOK3-002,RIOK3-008,RIOK3-007	protein_coding,protein_coding,protein_coding,nonsense_mediated_decay
RNF10_SE_12331	ENSG00000022840.11	12331	RNF10	chr12	+	SE	121004627:121004783-121008993:121009094-121013433:121013491	121008993:121009094	0.915	0.78	0.135	2.61791E-05	0.001840267	known	0.85	0.3	5	PC_SI_NPC_SO	protein_coding	RNF10-009( E6 ),RNF10-010( E4 ),RNF10-029( E2 ),RNF10-001( E14 ),RNF10-002( E14 )	ENST00000325954.4,ENST00000413266.2	RNF10-001,RNF10-002	protein_coding,protein_coding	ENST00000535470.1	RNF10-014	processed_transcript
RP11-274B21.1_SE_43059	ENSG00000242588.2	43059	RP11-274B21.1	chr7	+	SE	128218943:128218987-128220052:128220148-128231903:128232071	128220052:128220148	0.77	0.892	-0.123	2.76016E-05	0.001915487	known	0.95	0.55	6	NA_SO	pseudogene	RP11-274B21.1-001( E5 ),RP11-274B21.1-002( E5 )	ENST00000479267.1,ENST00000605862.1	RP11-274B21.1-001,RP11-274B21.1-002	transcribed_unprocessed_pseudogene,processed_transcript	NA	NA	NA
RP11-274B21.1_SE_43061	ENSG00000242588.2	43061	RP11-274B21.1	chr7	+	SE	128231903:128232071-128248171:128248267-128249540:128249633	128248171:128248267	1	0.878	0.122	1.50172E-05	0.001124076	known	1	0.5	3	NA_SO	pseudogene	RP11-274B21.1-001( E7 ),RP11-274B21.1-002( E7 )	ENST00000479267.1,ENST00000605862.1	RP11-274B21.1-001,RP11-274B21.1-002	transcribed_unprocessed_pseudogene,processed_transcript	NA	NA	NA
RP11-274B21.1_SE_43064	ENSG00000242588.2	43064	RP11-274B21.1	chr7	+	SE	128263628:128263835-128265850:128265909-128266348:128266584	128265850:128265909	1	0.884	0.116	4.0091E-08	5.80175E-06	known	0.95	0.75	2	NA_SO	pseudogene	RP11-274B21.1-002( E14 )	ENST00000605862.1	RP11-274B21.1-002	processed_transcript	NA	NA	NA
RP11-444D3.1_SE_76598	ENSG00000255864.1	76598	RP11-444D3.1	chr12	-	SE	24366276:24366351-24430160:24430246-24521496:24521573	24430160:24430246	0.927	0.82	0.107	4.4996E-06	0.000397048	novel	0.95	0.7	5	NA_SISO	NA	NA( ENA )	NA	NA	NA	NA	NA	NA
RP11-793H13.8_SE_54956	ENSG00000257379.1	54956	RP11-793H13.8	chr12	+	SE	53856276:53856351-53858543:53858636-53859715:53859757	53858543:53858636	0.667	0.551	0.117	0.000994196	0.043093466	known	1	1	20	NA_SO	processed_transcript	RP11-793H13.8-001( E11 )	ENST00000547717.1	RP11-793H13.8-001	retained_intron	NA	NA	NA
RSRC2_SE_56177	ENSG00000111011.13	56177	RSRC2	chr12	-	SE	122995655:122995735-122998313:122998421-122999651:122999774	122998313:122998421	0.107	0.234	-0.127	0.000271133	0.014013183	known	1	0.8	18	NA_SI	protein_coding	RSRC2-012( E5 )	NA	NA	NA	ENST00000331738.7,ENST00000344591.4,ENST00000354654.2,ENST00000433877.2,ENST00000527173.2,ENST00000527399.3,ENST00000532695.1	RSRC2-001,RSRC2-013,RSRC2-201,RSRC2-019,RSRC2-003,RSRC2-004,RSRC2-002	protein_coding,protein_coding,protein_coding,nonsense_mediated_decay,retained_intron,nonsense_mediated_decay,nonsense_mediated_decay
RSRC2_SE_56178	ENSG00000111011.13	56178	RSRC2	chr12	-	SE	122995655:122995735-122999258:122999275-122999651:122999774	122999258:122999275	0.021	0.141	-0.12	1.1709E-09	2.34474E-07	known	0.95	0.6	5	NPC_SISO	protein_coding	RSRC2-012( E4 ),RSRC2-010( E7 )	ENST00000525335.2	RSRC2-010	retained_intron	ENST00000331738.7,ENST00000344591.4,ENST00000354654.2,ENST00000433877.2,ENST00000527173.2,ENST00000527399.3,ENST00000532695.1	RSRC2-001,RSRC2-013,RSRC2-201,RSRC2-019,RSRC2-003,RSRC2-004,RSRC2-002	protein_coding,protein_coding,protein_coding,nonsense_mediated_decay,retained_intron,nonsense_mediated_decay,nonsense_mediated_decay
RSRC2_SE_78431	ENSG00000111011.13	78431	RSRC2	chr12	-	SE	122995655:122995735-122998313:122998586-122999651:122999774	122998313:122998586	0.079	0.21	-0.131	1.22196E-05	0.000941949	novel	1	0.75	16	NA_SI	NA	NA( ENA )	NA	NA	NA	ENST00000331738.7,ENST00000344591.4,ENST00000354654.2,ENST00000433877.2,ENST00000527173.2,ENST00000527399.3,ENST00000532695.1	RSRC2-001,RSRC2-013,RSRC2-201,RSRC2-019,RSRC2-003,RSRC2-004,RSRC2-002	protein_coding,protein_coding,protein_coding,nonsense_mediated_decay,retained_intron,nonsense_mediated_decay,nonsense_mediated_decay
