cluster	loglr	df	p	FDR	genes	N	annotation	intron	logef	LowGrade_Cartilage	HighGrade_Cartilage	deltapsi	ensemblID	chr	start	end	verdict	transcripts
chr3:clu_60402_-	9.15901329	2	0.00010527	0.02550944	QARS	3	annotated	chr3:49103972:49104324:clu_60402_-	0.1665221	0.85313956	0.89975852	0.04661896	ENSG00000101290	chr3	49103972	49104324	annotated	ENST00000306125+ENST00000417025+ENST00000464962+ENST00000470619+ENST00000479495+ENST00000482261+ENST00000494767+ENST00000634359+ENST00000634527+ENST00000634602+ENST00000634609+ENST00000635194+ENST00000635231+ENST00000635278+ENST00000635292+ENST00000635375+ENST00000635443+ENST00000635501+ENST00000635541+ENST00000635622+ENST00000636669
chr3:clu_60402_-	9.15901329	2	0.00010527	0.02550944	QARS	3	annotated	chr3:49103972:49104373:clu_60402_-	0.13485396	0.00895287	0.00914777	0.00019489	ENSG00000101290	chr3	49103972	49104373	annotated	ENST00000418549+ENST00000430182+ENST00000634953+ENST00000635052+ENST00000635494+ENST00000636018
chr3:clu_60402_-	9.15901329	2	0.00010527	0.02550944	QARS	3	annotated	chr3:49104098:49104324:clu_60402_-	-0.3013761	0.13790757	0.09109371	-0.0468139	ENSG00000163975	chr3	49104098	49104324	annotated	ENST00000452739+ENST00000634425+ENST00000634724
chr7:clu_75094_-	7.47938644	1	0.00010989	0.02648489	ACTR3C	2	cryptic	chr7:150286540:150289450:clu_75094_-	1.45223952	0.99996439	0.99999805	3.37E-05	ENSG00000163975	chr7	150286540	150289450	annotated	ENST00000252071+ENST00000477871+ENST00000478393+ENST00000539352
chr7:clu_75094_-	7.47938644	1	0.00010989	0.02648489	ACTR3C	2	cryptic	chr7:150286540:150289545:clu_75094_-	-1.4522395	3.56E-05	1.95E-06	-3.37E-05	ENSG00000163975	chr7	150286540	150289545	cryptic_fiveprime	.
chr2:clu_37986_+	7.46543665	1	0.00011152	0.02673492	BIRC6	2	cryptic	chr2:32478818:32479442:clu_37986_+	20.1236029	2.46E-27	7.42E-10	7.42E-10	ENSG00000163975	chr2	32478818	32479442	cryptic_threeprime	.
chr2:clu_37986_+	7.46543665	1	0.00011152	0.02673492	BIRC6	2	cryptic	chr2:32478818:32479462:clu_37986_+	-20.123603	1	1	-7.42E-10	ENSG00000135679	chr2	32478818	32479462	annotated	ENST00000421745+ENST00000648282
chr16:clu_30684_+	7.45359291	1	0.00011293	0.0268508	VPS35L	2	cryptic	chr16:19682390:19691353:clu_30684_+	-0.9901459	0.21691312	0.03682569	-0.1800874	ENSG00000135679	chr16	19682390	19691353	annotated	ENST00000251143+ENST00000417362+ENST00000438132+ENST00000448695+ENST00000542263+ENST00000543152
chr16:clu_30684_+	7.45359291	1	0.00011293	0.0268508	VPS35L	2	cryptic	chr16:19688791:19691353:clu_30684_+	0.99014593	0.78308688	0.96317431	0.18008743	ENSG00000248333	chr16	19688791	19691353	cryptic_fiveprime	.
chr5:clu_18455_-	7.45126838	1	0.00011321	0.0268508	BRD8	2	cryptic	chr5:138160173:138160891:clu_18455_-	2.86362026	1	1	4.73E-10	ENSG00000248333	chr5	138160173	138160891	annotated	ENST00000230901+ENST00000254900+ENST00000402931+ENST00000411594+ENST00000418329+ENST00000441656+ENST00000454473+ENST00000460746+ENST00000489351+ENST00000512140
chr5:clu_18455_-	7.45126838	1	0.00011321	0.0268508	BRD8	2	cryptic	chr5:138160208:138160891:clu_18455_-	-2.8636203	4.74E-10	1.54E-12	-4.73E-10	ENSG00000248333	chr5	138160208	138160891	cryptic_threeprime	.
chr1:clu_12899_-	7.44095183	1	0.00011446	0.02700246	USP24	2	cryptic	chr1:55096620:55096952:clu_12899_-	5.15318463	2.72E-13	8.13E-09	8.13E-09	ENSG00000070540	chr1	55096620	55096952	cryptic_threeprime	.
chr1:clu_12899_-	7.44095183	1	0.00011446	0.02700246	USP24	2	cryptic	chr1:55096622:55096952:clu_12899_-	-5.1531846	1	0.99999999	-8.13E-09	ENSG00000070540	chr1	55096622	55096952	annotated	ENST00000294383
chr20:clu_53503_-	9.0321931	2	0.0001195	0.02804416	SNRPB,AL049650.1	3	annotated	chr20:2465819:2467192:clu_53503_-	0.04424587	0.02308439	0.02787925	0.00479487	ENSG00000070540	chr20	2465819	2467192	annotated	ENST00000474384
chr20:clu_53503_-	9.0321931	2	0.0001195	0.02804416	SNRPB,AL049650.1	3	annotated	chr20:2465819:2467607:clu_53503_-	-0.1567118	0.95370799	0.94211385	-0.0115941	ENSG00000070540	chr20	2465819	2467607	annotated	ENST00000381342+ENST00000438552+ENST00000474384
chr20:clu_53503_-	9.0321931	2	0.0001195	0.02804416	SNRPB,AL049650.1	3	annotated	chr20:2467315:2467607:clu_53503_-	0.11246596	0.02320763	0.0300069	0.00679927	ENSG00000233016	chr20	2467315	2467607	annotated	ENST00000474384+ENST00000461548
chr1:clu_13135_-	9.02527789	2	0.00012033	0.02809092	MCOLN2	3	cryptic	chr1:84952530:84953292:clu_13135_-	0.10893157	0.0065454	0.00492405	-0.0016213	ENSG00000233016	chr1	84952530	84953292	cryptic_fiveprime	.
chr1:clu_13135_-	9.02527789	2	0.00012033	0.02809092	MCOLN2	3	cryptic	chr1:84952530:84956431:clu_13135_-	0.39675138	0.99085262	0.99401727	0.00316464	ENSG00000233016	chr1	84952530	84956431	annotated	ENST00000284027+ENST00000370608+ENST00000463065+ENST00000531325
chr1:clu_13135_-	9.02527789	2	0.00012033	0.02809092	MCOLN2	3	cryptic	chr1:84953543:84956431:clu_13135_-	-0.505683	0.00260198	0.00105868	-0.0015433	ENSG00000172053	chr1	84953543	84956431	cryptic_threeprime	.
chr11:clu_50221_-	7.36723285	1	0.00012376	0.02874203	GANAB	2	cryptic	chr11:62626440:62626571:clu_50221_-	-0.9788903	0.00017845	2.52E-05	-0.0001533	ENSG00000172053	chr11	62626440	62626571	cryptic_threeprime	.
chr11:clu_50221_-	7.36723285	1	0.00012376	0.02874203	GANAB	2	cryptic	chr11:62626447:62626571:clu_50221_-	0.97889029	0.99982155	0.9999748	0.00015325	ENSG00000149084	chr11	62626447	62626571	annotated	ENST00000346178+ENST00000356638+ENST00000528503+ENST00000531563+ENST00000532402+ENST00000534779+ENST00000540933+ENST00000648273
chr3:clu_59964_-	7.29811734	1	0.00013318	0.03076881	NGLY1	2	cryptic	chr3:25751263:25764066:clu_59964_-	0.9499066	0.99981661	0.99997256	0.00015595	ENSG00000149084	chr3	25751263	25764066	annotated	ENST00000280699+ENST00000280700+ENST00000308710+ENST00000396649+ENST00000417874+ENST00000427041+ENST00000428257+ENST00000493324
chr3:clu_59964_-	7.29811734	1	0.00013318	0.03076881	NGLY1	2	cryptic	chr3:25761708:25764066:clu_59964_-	-0.9499066	0.00018339	2.74E-05	-0.000156	ENSG00000149084	chr3	25761708	25764066	cryptic_threeprime	.
chr15:clu_44175_+	8.87704981	2	0.00013956	0.03207541	AC090527.2,SQOR	3	cryptic	chr15:45662125:45669928:clu_44175_+	-1.0034772	0.54137092	0.46706959	-0.0743013	ENSG00000101158	chr15	45662125	45669928	annotated	ENST00000260324+ENST00000561493+ENST00000561735+ENST00000566934+ENST00000568606+ENST00000564080
chr15:clu_44175_+	8.87704981	2	0.00013956	0.03207541	AC090527.2,SQOR	3	cryptic	chr15:45662125:45673607:clu_44175_+	2.0060469	0.00823078	0.14399496	0.13576418	ENSG00000101158	chr15	45662125	45673607	novel annotated pair	ENST00000260324+ENST00000566934+ENST00000568606+ENST00000564080
chr15:clu_44175_+	8.87704981	2	0.00013956	0.03207541	AC090527.2,SQOR	3	cryptic	chr15:45669981:45673607:clu_44175_+	-1.0025697	0.4503983	0.38893545	-0.0614629	ENSG00000101158	chr15	45669981	45673607	annotated	ENST00000260324+ENST00000566934+ENST00000568606+ENST00000564080
chr17:clu_27090_+	7.2427857	1	0.00014124	0.03213075	BAHCC1	2	cryptic	chr17:81459604:81460211:clu_27090_+	-1.2913813	0.0439693	0.00346331	-0.040506	ENSG00000181404	chr17	81459604	81460211	cryptic_threeprime	.
chr17:clu_27090_+	7.2427857	1	0.00014124	0.03213075	BAHCC1	2	cryptic	chr17:81459604:81460277:clu_27090_+	1.29138134	0.9560307	0.99653669	0.04050599	ENSG00000181404	chr17	81459604	81460277	annotated	ENST00000307745+ENST00000578541+ENST00000584436
chr20:clu_1521_+	7.24537348	1	0.00014085	0.03213075	CDS2	2	cryptic	chr20:5189838:5190102:clu_1521_+	1.02445852	0.99976869	0.99997018	0.00020149	ENSG00000188641	chr20	5189838	5190102	annotated	ENST00000379070+ENST00000460006
chr20:clu_1521_+	7.24537348	1	0.00014085	0.03213075	CDS2	2	cryptic	chr20:5189838:5190104:clu_1521_+	-1.0244585	0.00023131	2.98E-05	-0.0002015	ENSG00000188641	chr20	5189838	5190104	cryptic_threeprime	.
chr3:clu_62029_-	10.1325016	3	0.00014957	0.03385453	MELTF	4	cryptic	chr3:197004015:197006549:clu_62029_-	-0.0488721	0.01460357	0.01380031	-0.0008033	ENSG00000036054	chr3	197004015	197006549	cryptic_threeprime	.
chr3:clu_62029_-	10.1325016	3	0.00014957	0.03385453	MELTF	4	cryptic	chr3:197004099:197006549:clu_62029_-	0.01388187	0.87782708	0.88326833	0.00544126	ENSG00000036054	chr3	197004099	197006549	annotated	ENST00000296350
chr3:clu_62029_-	10.1325016	3	0.00014957	0.03385453	MELTF	4	cryptic	chr3:197004180:197006549:clu_62029_-	-0.1249111	0.07734728	0.06774102	-0.0096063	ENSG00000136935	chr3	197004180	197006549	cryptic_threeprime	.
chr3:clu_62029_-	10.1325016	3	0.00014957	0.03385453	MELTF	4	cryptic	chr3:197004982:197006549:clu_62029_-	0.15990138	0.03022208	0.03519034	0.00496826	ENSG00000136935	chr3	197004982	197006549	cryptic_threeprime	.
chr12:clu_23689_+	7.17025235	1	0.00015255	0.03435315	MDM2	2	annotated	chr12:68808491:68809208:clu_23689_+	0.11776678	0.75619268	0.7969681	0.04077542	ENSG00000149547	chr12	68808491	68809208	annotated	ENST00000258148+ENST00000258149+ENST00000311420+ENST00000393412+ENST00000393417+ENST00000428863+ENST00000493419
chr12:clu_23689_+	7.17025235	1	0.00015255	0.03435315	MDM2	2	annotated	chr12:68809086:68809208:clu_23689_+	-0.1177668	0.24380732	0.2030319	-0.0407754	ENSG00000149547	chr12	68809086	68809208	annotated	ENST00000393415+ENST00000393416+ENST00000523991+ENST00000539479+ENST00000543323
chr1:clu_11356_-	8.77814335	2	0.00015406	0.03452037	CDK11B	3	annotated	chr1:1655484:1657256:clu_11356_-	-0.0784227	0.22293204	0.19294161	-0.0299904	ENSG00000149547	chr1	1655484	1657256	annotated	ENST00000340677+ENST00000341028
chr1:clu_11356_-	8.77814335	2	0.00015406	0.03452037	CDK11B	3	annotated	chr1:1655484:1657375:clu_11356_-	0.14018263	0.62574803	0.67389462	0.04814659	ENSG00000169045	chr1	1655484	1657375	annotated	ENST00000340677+ENST00000341028+ENST00000341832+ENST00000407249+ENST00000611150+ENST00000615951+ENST00000626918+ENST00000629289+ENST00000629312
chr1:clu_11356_-	8.77814335	2	0.00015406	0.03452037	CDK11B	3	annotated	chr1:1657302:1657375:clu_11356_-	-0.0617599	0.15131993	0.13316377	-0.0181562	ENSG00000169045	chr1	1657302	1657375	annotated	ENST00000340677+ENST00000341028
chr17:clu_56659_-	10.0955961	3	0.00015494	0.03454277	WIPI1	4	cryptic	chr17:68433575:68434420:clu_56659_-	-0.2424997	0.05409606	0.03872396	-0.0153721	ENSG00000154781	chr17	68433575	68434420	cryptic_fiveprime	.
chr17:clu_56659_-	10.0955961	3	0.00015494	0.03454277	WIPI1	4	cryptic	chr17:68433575:68434556:clu_56659_-	0.14734934	0.35372864	0.37393286	0.02020422	ENSG00000154781	chr17	68433575	68434556	annotated	ENST00000262139+ENST00000546360+ENST00000589316+ENST00000589459+ENST00000591494
chr17:clu_56659_-	10.0955961	3	0.00015494	0.03454277	WIPI1	4	cryptic	chr17:68433575:68435620:clu_56659_-	0.00730429	0.03234963	0.02972843	-0.0026212	ENSG00000137478	chr17	68433575	68435620	annotated	ENST00000262139+ENST00000546360+ENST00000586815+ENST00000589316+ENST00000589459+ENST00000591494
chr17:clu_56659_-	10.0955961	3	0.00015494	0.03454277	WIPI1	4	cryptic	chr17:68434626:68435620:clu_56659_-	0.08784604	0.55982566	0.55761475	-0.0022109	ENSG00000137478	chr17	68434626	68435620	annotated	ENST00000262139+ENST00000546360+ENST00000589316+ENST00000589459+ENST00000591494
chr9:clu_33851_-	8.74815245	2	0.00015875	0.0352174	SNHG7	3	cryptic	chr9:136725110:136726311:clu_33851_-	0.253839	0.5303187	0.55423117	0.02391247	ENSG00000006282	chr9	136725110	136726311	annotated	ENST00000414282+ENST00000416970+ENST00000436596+ENST00000653276+ENST00000663097+ENST00000668354
chr9:clu_33851_-	8.74815245	2	0.00015875	0.0352174	SNHG7	3	cryptic	chr9:136725110:136727046:clu_33851_-	-0.4181496	0.00724078	0.00386454	-0.0033762	ENSG00000006282	chr9	136725110	136727046	novel annotated pair	ENST00000414282+ENST00000416970+ENST00000653276
chr9:clu_33851_-	8.74815245	2	0.00015875	0.0352174	SNHG7	3	cryptic	chr9:136726416:136727046:clu_33851_-	0.16431064	0.46244052	0.44190429	-0.0205362	ENSG00000133657	chr9	136726416	136727046	annotated	ENST00000414282+ENST00000416970+ENST00000653276
chr3:clu_60400_-	7.1242652	1	0.00016019	0.03535904	QARS	2	annotated	chr3:49101899:49102205:clu_60400_-	-1.0316511	0.99999454	0.99995704	-3.75E-05	ENSG00000133657	chr3	49101899	49102205	annotated	ENST00000306125+ENST00000414533+ENST00000430182+ENST00000452739+ENST00000464962+ENST00000470225+ENST00000470619+ENST00000482261+ENST00000494767+ENST00000494838+ENST00000634527+ENST00000634802+ENST00000635292+ENST00000635375+ENST00000635443+ENST00000635501+ENST00000635541+ENST00000635622+ENST00000636018+ENST00000636669+ENST00000637543
chr3:clu_60400_-	7.1242652	1	0.00016019	0.03535904	QARS	2	annotated	chr3:49101899:49103377:clu_60400_-	1.03165107	5.46E-06	4.30E-05	3.75E-05	ENSG00000133657	chr3	49101899	49103377	annotated	ENST00000634602
chr11:clu_86501_+	8.70754561	2	0.00016533	0.03631556	AC068205.2,HSD17B12	3	cryptic	chr11:43680987:43704649:clu_86501_+	-0.4475733	0.01378978	0.00501736	-0.0087724	ENSG00000133657	chr11	43680987	43704649	cryptic_threeprime	.
chr11:clu_86501_+	8.70754561	2	0.00016533	0.03631556	AC068205.2,HSD17B12	3	cryptic	chr11:43680987:43750911:clu_86501_+	0.58044141	0.97054109	0.98717287	0.01663179	ENSG00000133657	chr11	43680987	43750911	annotated	ENST00000278353+ENST00000395700+ENST00000637401
chr11:clu_86501_+	8.70754561	2	0.00016533	0.03631556	AC068205.2,HSD17B12	3	cryptic	chr11:43681183:43704649:clu_86501_+	-0.1328681	0.01566913	0.00780976	-0.0078594	ENSG00000182492	chr11	43681183	43704649	cryptic_threeprime	.
chr20:clu_2322_+	8.6824961	2	0.00016953	0.03687345	NELFCD	3	cryptic	chr20:58981369:58986093:clu_2322_+	-0.6535233	0.9872271	0.96654653	-0.0206806	ENSG00000182492	chr20	58981369	58986093	annotated	ENST00000460601+ENST00000464363+ENST00000471621+ENST00000482747+ENST00000492016+ENST00000602795+ENST00000652272
chr20:clu_2322_+	8.6824961	2	0.00016953	0.03687345	NELFCD	3	cryptic	chr20:58981369:58986096:clu_2322_+	0.33047782	0.01277204	0.03345125	0.02067921	ENSG00000182492	chr20	58981369	58986096	cryptic_threeprime	.
chr20:clu_2322_+	8.6824961	2	0.00016953	0.03687345	NELFCD	3	cryptic	chr20:58985601:58986093:clu_2322_+	0.3230455	8.54E-07	2.22E-06	1.37E-06	ENSG00000182492	chr20	58985601	58986093	cryptic_fiveprime	.
chr9:clu_32175_-	7.07233098	1	0.00016928	0.03687345	WASHC1	2	cryptic	chr9:16876:16965:clu_32175_-	-2.5406664	0.99999545	0.99926753	-0.0007279	ENSG00000163584	chr9	16876	16965	annotated	ENST00000442898
chr9:clu_32175_-	7.07233098	1	0.00016928	0.03687345	WASHC1	2	cryptic	chr9:16876:16969:clu_32175_-	2.54066641	4.55E-06	0.00073247	0.00072791	ENSG00000163584	chr9	16876	16969	cryptic_fiveprime	.
chr1:clu_13319_-	7.05708076	1	0.00017204	0.0372391	DPYD	2	cryptic	chr1:97306297:97373561:clu_13319_-	-0.4554784	0.98931943	0.97385576	-0.0154637	ENSG00000102024	chr1	97306297	97373561	annotated	ENST00000370192
chr1:clu_13319_-	7.05708076	1	0.00017204	0.0372391	DPYD	2	cryptic	chr1:97367192:97373561:clu_13319_-	0.45547835	0.01068057	0.02614424	0.01546367	ENSG00000102024	chr1	97367192	97373561	cryptic_threeprime	.
chr3:clu_41828_+	7.03809052	1	0.00017555	0.03781511	TBC1D23	2	cryptic	chr3:100290701:100295087:clu_41828_+	-0.3545244	0.98427691	0.96855996	-0.0157169	ENSG00000126698	chr3	100290701	100295087	annotated	ENST00000344949+ENST00000394144+ENST00000475134+ENST00000486274
chr3:clu_41828_+	7.03809052	1	0.00017555	0.03781511	TBC1D23	2	cryptic	chr3:100290715:100295087:clu_41828_+	0.35452439	0.01572309	0.03144004	0.01571695	ENSG00000126698	chr3	100290715	100295087	cryptic_fiveprime	.
chr9:clu_33440_-	7.02990739	1	0.00017709	0.03796222	GOLGA1	2	cryptic	chr9:124889532:124890389:clu_33440_-	1.45269292	0.98281512	0.99904398	0.01622886	ENSG00000126698	chr9	124889532	124890389	cryptic_threeprime	.
chr9:clu_33440_-	7.02990739	1	0.00017709	0.03796222	GOLGA1	2	cryptic	chr9:124889536:124890389:clu_33440_-	-1.4526929	0.01718488	0.00095602	-0.0162289	ENSG00000103549	chr9	124889536	124890389	annotated	ENST00000373555+ENST00000475407+ENST00000485337
chr11:clu_88183_+	8.61866415	2	0.0001807	0.03836809	EI24	3	annotated	chr11:125580204:125581211:clu_88183_+	0.20121026	0.45970303	0.45620633	-0.0034967	ENSG00000103549	chr11	125580204	125581211	annotated	ENST00000278903+ENST00000531636+ENST00000534546+ENST00000615917+ENST00000618552+ENST00000620753
chr11:clu_88183_+	8.61866415	2	0.0001807	0.03836809	EI24	3	annotated	chr11:125580204:125582346:clu_88183_+	-0.4260256	0.01069939	0.00567071	-0.0050287	ENSG00000122786	chr11	125580204	125582346	annotated	ENST00000278903+ENST00000527235+ENST00000531636+ENST00000534546+ENST00000615917+ENST00000618552+ENST00000620753
chr11:clu_88183_+	8.61866415	2	0.0001807	0.03836809	EI24	3	annotated	chr11:125581322:125582346:clu_88183_+	0.22481538	0.52959759	0.53812296	0.00852537	ENSG00000122786	chr11	125581322	125582346	annotated	ENST00000278903+ENST00000530540+ENST00000531636+ENST00000534546+ENST00000615917+ENST00000618552+ENST00000620753
chr5:clu_19024_-	7.01232838	1	0.00018043	0.03836809	HNRNPH1	2	annotated	chr5:179623164:179623595:clu_19024_-	-0.0499491	0.52904665	0.50410474	-0.0249419	ENSG00000198791	chr5	179623164	179623595	annotated	ENST00000393432+ENST00000510431+ENST00000513972+ENST00000514332+ENST00000514731+ENST00000515446+ENST00000519455
chr5:clu_19024_-	7.01232838	1	0.00018043	0.03836809	HNRNPH1	2	annotated	chr5:179623164:179623636:clu_19024_-	0.0499491	0.47095335	0.49589526	0.0249419	ENSG00000198791	chr5	179623164	179623636	annotated	ENST00000442819+ENST00000503105+ENST00000504779+ENST00000505087+ENST00000508103+ENST00000513230+ENST00000519056+ENST00000519707+ENST00000523137
chr3:clu_40922_+	7.00134062	1	0.00018255	0.03857691	CCDC174	2	cryptic	chr3:14654530:14655476:clu_40922_+	8.53852024	1.23E-28	3.20E-21	3.20E-21	ENSG00000198791	chr3	14654530	14655476	cryptic_threeprime	.
chr3:clu_40922_+	7.00134062	1	0.00018255	0.03857691	CCDC174	2	cryptic	chr3:14654530:14655529:clu_40922_+	-8.5385202	1	1	0	ENSG00000111647	chr3	14654530	14655529	annotated	ENST00000303688+ENST00000383794+ENST00000463438+ENST00000465759+ENST00000611584
chr11:clu_50697_-	6.98221026	1	0.0001863	0.03918428	FCHSD2	2	annotated	chr11:72849879:72867865:clu_50697_-	-0.5360423	0.03606325	0.01264415	-0.0234191	ENSG00000111647	chr11	72849879	72867865	annotated	ENST00000432043
chr11:clu_50697_-	6.98221026	1	0.0001863	0.03918428	FCHSD2	2	annotated	chr11:72849889:72867865:clu_50697_-	0.53604234	0.96393675	0.98735585	0.0234191	ENSG00000146085	chr11	72849889	72867865	annotated	ENST00000311172+ENST00000409314+ENST00000409418+ENST00000409853+ENST00000458644
chr17:clu_26359_+	6.9502263	1	0.00019275	0.04016178	SPATA20	2	annotated	chr17:50550115:50550208:clu_26359_+	3.43020903	1	1	2.12E-09	ENSG00000146085	chr17	50550115	50550208	annotated	ENST00000006658+ENST00000356488+ENST00000503063+ENST00000503127+ENST00000511937+ENST00000619622+ENST00000634597+ENST00000635113
chr17:clu_26359_+	6.9502263	1	0.00019275	0.04016178	SPATA20	2	annotated	chr17:50550115:50550230:clu_26359_+	-3.430209	2.12E-09	2.23E-12	-2.12E-09	ENSG00000172757	chr17	50550115	50550230	annotated	ENST00000511347
chr3:clu_61905_-	11.0447963	4	0.00019236	0.04016178	ATP13A3	5	cryptic	chr3:194413839:194419339:clu_61905_-	-0.0317244	0.00719392	0.00650316	-0.0006908	ENSG00000172757	chr3	194413839	194419339	cryptic_fiveprime	.
chr3:clu_61905_-	11.0447963	4	0.00019236	0.04016178	ATP13A3	5	cryptic	chr3:194413839:194419879:clu_61905_-	0.07275485	0.45798729	0.45960764	0.00162036	ENSG00000187079	chr3	194413839	194419879	annotated	ENST00000256031+ENST00000439040+ENST00000497567+ENST00000642744+ENST00000645319+ENST00000645538+ENST00000645621
chr3:clu_61905_-	11.0447963	4	0.00019236	0.04016178	ATP13A3	5	cryptic	chr3:194413839:194425342:clu_61905_-	0.06081433	0.00765245	0.00758837	-6.41E-05	ENSG00000187079	chr3	194413839	194425342	novel annotated pair	ENST00000256031+ENST00000439040+ENST00000642744+ENST00000645319+ENST00000645538+ENST00000645621
chr3:clu_61905_-	11.0447963	4	0.00019236	0.04016178	ATP13A3	5	cryptic	chr3:194419812:194425342:clu_61905_-	-0.1727912	0.00819078	0.00643013	-0.0017607	ENSG00000187079	chr3	194419812	194425342	cryptic_threeprime	.
chr3:clu_61905_-	11.0447963	4	0.00019236	0.04016178	ATP13A3	5	cryptic	chr3:194419967:194425342:clu_61905_-	0.07094641	0.51897557	0.51987069	0.00089513	ENSG00000105855	chr3	194419967	194425342	annotated	ENST00000256031+ENST00000439040+ENST00000642744+ENST00000645319+ENST00000645538+ENST00000645621
chrX:clu_1209_+	9.85934892	3	0.00019412	0.04025861	BGN	4	cryptic	chrX:153495113:153504621:clu_1209_+	0.15871372	0.89934976	0.91749951	0.01814976	ENSG00000105855	chrX	153495113	153504621	annotated	ENST00000331595+ENST00000431891+ENST00000472615+ENST00000480756
chrX:clu_1209_+	9.85934892	3	0.00019412	0.04025861	BGN	4	cryptic	chrX:153495749:153504621:clu_1209_+	0.0366997	0.00113103	0.00102132	-0.0001097	ENSG00000105855	chrX	153495749	153504621	cryptic_fiveprime	.
chrX:clu_1209_+	9.85934892	3	0.00019412	0.04025861	BGN	4	cryptic	chrX:153502566:153504621:clu_1209_+	-0.0005595	0.06632217	0.05769849	-0.0086237	ENSG00000066739	chrX	153502566	153504621	cryptic_fiveprime	.
chrX:clu_1209_+	9.85934892	3	0.00019412	0.04025861	BGN	4	cryptic	chrX:153502570:153504621:clu_1209_+	-0.194854	0.03319704	0.02378067	-0.0094164	ENSG00000066739	chrX	153502570	153504621	cryptic_fiveprime	.
chr3:clu_61671_-	6.91469224	1	0.00020018	0.04132346	RPL22L1	2	annotated	chr3:170868134:170868298:clu_61671_-	-0.0889142	0.64266936	0.60088175	-0.0417876	ENSG00000082146	chr3	170868134	170868298	annotated	ENST00000295830+ENST00000463836+ENST00000466674
chr3:clu_61671_-	6.91469224	1	0.00020018	0.04132346	RPL22L1	2	annotated	chr3:170868201:170868298:clu_61671_-	0.08891421	0.35733064	0.39911825	0.04178761	ENSG00000082146	chr3	170868201	170868298	annotated	ENST00000475836+ENST00000494771
chrX:clu_957_+	6.899726	1	0.0002034	0.04179357	PLS3	2	annotated	chrX:115561260:115610243:clu_957_+	-0.1454013	0.88749459	0.85502862	-0.032466	ENSG00000187957	chrX	115561260	115610243	annotated	ENST00000289290+ENST00000355899+ENST00000489283+ENST00000626746
chrX:clu_957_+	6.899726	1	0.0002034	0.04179357	PLS3	2	annotated	chrX:115593632:115610243:clu_957_+	0.14540126	0.11250541	0.14497138	0.03246597	ENSG00000187957	chrX	115593632	115610243	annotated	ENST00000481823+ENST00000539310
chr1:clu_12241_-	8.47304462	2	0.00020903	0.0427538	DNAJC8	3	cryptic	chr1:28208413:28209972:clu_12241_-	-0.111097	0.49131941	0.48682348	-0.0044959	ENSG00000187957	chr1	28208413	28209972	annotated	ENST00000263697+ENST00000489277
chr1:clu_12241_-	8.47304462	2	0.00020903	0.0427538	DNAJC8	3	cryptic	chr1:28208413:28210571:clu_12241_-	0.22984878	0.03168421	0.04414906	0.01246484	ENSG00000188846	chr1	28208413	28210571	novel annotated pair	ENST00000263697+ENST00000489277
chr1:clu_12241_-	8.47304462	2	0.00020903	0.0427538	DNAJC8	3	cryptic	chr1:28210066:28210571:clu_12241_-	-0.1187517	0.47699637	0.46902747	-0.0079689	ENSG00000188846	chr1	28210066	28210571	annotated	ENST00000263697+ENST00000489277
chr16:clu_31121_+	6.83897928	1	0.00021699	0.04417902	RNF40	2	cryptic	chr16:30768530:30768619:clu_31121_+	-1.2545133	0.99999943	0.99999295	-6.47E-06	.	chr16	30768530	30768619	annotated	ENST00000324685+ENST00000357890+ENST00000493683+ENST00000563683
chr16:clu_31121_+	6.83897928	1	0.00021699	0.04417902	RNF40	2	cryptic	chr16:30768530:30768623:clu_31121_+	1.25451329	5.73E-07	7.05E-06	6.47E-06	.	chr16	30768530	30768623	cryptic_threeprime	.
chr7:clu_63985_+	6.81650417	1	0.00022224	0.0450437	CALD1	2	cryptic	chr7:134947769:134950117:clu_63985_+	1.96741311	6.91E-08	3.53E-06	3.46E-06	.	chr7	134947769	134950117	cryptic_threeprime	.
chr7:clu_63985_+	6.81650417	1	0.00022224	0.0450437	CALD1	2	cryptic	chr7:134947769:134950374:clu_63985_+	-1.9674131	0.99999993	0.99999647	-3.46E-06	.	chr7	134947769	134950374	annotated	ENST00000361675+ENST00000361901+ENST00000393118+ENST00000417172+ENST00000422748+ENST00000424922+ENST00000430085+ENST00000436461+ENST00000443197+ENST00000482470+ENST00000495522
chr8:clu_47920_-	8.40503318	2	0.00022374	0.04514149	CNOT7	3	annotated	chr8:17243185:17243442:clu_47920_-	-0.2367692	0.03109344	0.01790769	-0.0131858	.	chr8	17243185	17243442	annotated	ENST00000518021+ENST00000519954
chr8:clu_47920_-	8.40503318	2	0.00022374	0.04514149	CNOT7	3	annotated	chr8:17243185:17245036:clu_47920_-	0.34963985	0.91421147	0.94643674	0.03222526	.	chr8	17243185	17245036	annotated	ENST00000361272+ENST00000518021+ENST00000519918+ENST00000519954+ENST00000519998+ENST00000520178+ENST00000523917+ENST00000524358
chr8:clu_47920_-	8.40503318	2	0.00022374	0.04514149	CNOT7	3	annotated	chr8:17243622:17245036:clu_47920_-	-0.1128707	0.05469508	0.03565558	-0.0190395	.	chr8	17243622	17245036	annotated	ENST00000518021
chr12:clu_65970_-	6.80325925	1	0.0002254	0.0452722	UHRF1BP1L	2	annotated	chr12:100060043:100072672:clu_65970_-	0.22582298	0.92626872	0.95177188	0.02550316	.	chr12	100060043	100072672	annotated	ENST00000279907+ENST00000545232
